ID_PUNTO,SITE_NO,REP_NO,VISIT_ID,LON,LAT,OBSERVADOR,OBS_ID,HABITAT,ALT_DOSEL,COB_DOSEL,LOCALIDAD,LOCALIDAD_2,DURACION,FECHA,MES,DIA,ANO,HORA_INICIO,HORA_FIN,NUBES,VIENTO,CIGARRAS,ESPECIE,SP_CHECK,DETECTED,M30,M50,B_MIXTA,NOTAS,Time_1,ELEV,X,Y
ER02,3,ER02CDC44475738,3,-78.1458,1.6642,CDC,2,Bosque secundario,,,Finca Entre Ríos,Finca Entre Ríos,10,10/6/2021,10,6,2021,738,748,100,0,0,Tachyphonus delatrii,Tachyphonus delatrii,1,1,0,,,7:38,41,149921.0657,184223.94
ER02,3,ER02CDC44475738,3,-78.1458,1.6642,CDC,2,Bosque secundario,,,Finca Entre Ríos,Finca Entre Ríos,10,10/6/2021,10,6,2021,738,748,100,0,0,Tachyphonus delatrii,Tachyphonus delatrii,1,1,0,,,7:38,41,149921.0657,184223.94
ER02,3,ER02CDC44475738,3,-78.1458,1.6642,CDC,2,Bosque secundario,,,Finca Entre Ríos,Finca Entre Ríos,10,10/6/2021,10,6,2021,738,748,100,0,0,Streptoprocne zonaris,Streptoprocne zonaris,1,1,0,,,7:38,41,149921.0657,184223.94
ER02,3,ER02CDC44475738,3,-78.1458,1.6642,CDC,2,Bosque secundario,,,Finca Entre Ríos,Finca Entre Ríos,10,10/6/2021,10,6,2021,738,748,100,0,0,Ramphocelus flammigerus,Ramphocelus flammigerus,1,1,0,,,7:38,41,149921.0657,184223.94
ER02,3,ER02CDC44475738,3,-78.1458,1.6642,CDC,2,Bosque secundario,,,Finca Entre Ríos,Finca Entre Ríos,10,10/6/2021,10,6,2021,738,748,100,0,0,Ramphocelus flammigerus,Ramphocelus flammigerus,1,1,0,,,7:38,41,149921.0657,184223.94
ER02,3,ER02CDC44475738,3,-78.1458,1.6642,CDC,2,Bosque secundario,,,Finca Entre Ríos,Finca Entre Ríos,10,10/6/2021,10,6,2021,738,748,100,0,0,Querula purpurata,Querula purpurata,1,0,1,,< 50,7:38,41,149921.0657,184223.94
ER02,3,ER02CDC44475738,3,-78.1458,1.6642,CDC,2,Bosque secundario,,,Finca Entre Ríos,Finca Entre Ríos,10,10/6/2021,10,6,2021,738,748,100,0,0,Querula purpurata,Querula purpurata,1,0,1,,< 50,7:38,41,149921.0657,184223.94
ER02,3,ER02CDC44475738,3,-78.1458,1.6642,CDC,2,Bosque secundario,,,Finca Entre Ríos,Finca Entre Ríos,10,10/6/2021,10,6,2021,738,748,100,0,0,Manacus manacus,Manacus manacus,1,1,0,,,7:38,41,149921.0657,184223.94
ER03,4,ER03CDC44475755,3,-78.1465,1.6626,CDC,2,Bosque secundario,,,Finca Entre Ríos,Finca Entre Ríos,10,10/6/2021,10,6,2021,755,805,100,0,0,Manacus manacus,Manacus manacus,1,1,0,,,7:55,41,149842.8051,184046.9465
ER03,4,ER03CDC44475755,3,-78.1465,1.6626,CDC,2,Bosque secundario,,,Finca Entre Ríos,Finca Entre Ríos,10,10/6/2021,10,6,2021,755,805,100,0,0,Thamnophilus atrinucha,Thamnophilus atrinucha,1,0,1,,,7:55,41,149842.8051,184046.9465
ER03,4,ER03CDC44475755,3,-78.1465,1.6626,CDC,2,Bosque secundario,,,Finca Entre Ríos,Finca Entre Ríos,10,10/6/2021,10,6,2021,755,805,100,0,0,Manacus manacus,Manacus manacus,1,1,0,,,7:55,41,149842.8051,184046.9465
ER03,4,ER03CDC44475755,3,-78.1465,1.6626,CDC,2,Bosque secundario,,,Finca Entre Ríos,Finca Entre Ríos,10,10/6/2021,10,6,2021,755,805,100,0,0,Stilpnia cyanicollis,Stilpnia cyanicollis,1,1,0,,,7:55,41,149842.8051,184046.9465
ER03,4,ER03CDC44475755,3,-78.1465,1.6626,CDC,2,Bosque secundario,,,Finca Entre Ríos,Finca Entre Ríos,10,10/6/2021,10,6,2021,755,805,100,0,0,Querula purpurata,Querula purpurata,1,1,0,,,7:55,41,149842.8051,184046.9465
ER03,4,ER03CDC44475755,3,-78.1465,1.6626,CDC,2,Bosque secundario,,,Finca Entre Ríos,Finca Entre Ríos,10,10/6/2021,10,6,2021,755,805,100,0,0,Querula purpurata,Querula purpurata,1,1,0,,,7:55,41,149842.8051,184046.9465
