"Species","FUSA_H","FUSA_M","FUSA_EXT","FUSA_NEW","weight_z","T_cul_z","Bill_w_z","Wing_l_z","Tail_l_z","Tars_z","HWI_z","Comp.1","Comp.2","Comp.3","Comp.4","Comp.5","Comp.6","Comp.7"
"Piranga rubra",0,1,NA,1,-0.0821234379066831,-0.261833093290047,0.545287071562581,-0.153110717787189,-0.112902927735109,-0.254420646534493,0.310584212494306,0.427253533074971,-0.445191233019179,-0.185010857624318,-0.331945389344706,0.669877906860445,-0.342165347894276,0.165720216054647
"Poecilotriccus ruficeps",0,4,NA,1,-0.988532715317039,-0.60801195662793,-0.579276394135997,-0.811652462100572,-0.831427705203711,-0.427711807665113,-0.92534365873652,-1.63381968463605,0.9388670391923,-0.767438464175654,0.0633398630991662,0.091180314594637,0.0246182870460287,-0.269077432475157
"Premnoplex brunnescens",1,0,1,NA,-0.521367881777388,-0.382995695458306,-0.651057040882715,-0.616260955546052,-0.313147537849309,-0.217286826292217,-0.672981423249598,-0.771445466062962,0.732181110110382,-0.28293901570578,-0.0178351222398878,-0.289567052707023,0.174518940462809,0.0127657579360585
"Premnornis guttuliger",2,10,NA,NA,-0.540198064656668,-0.452231468125883,-0.698910805380527,-0.51928887451529,-0.130571569804009,-0.260609616574872,-0.634156463943917,-0.684221104556566,0.693562126201355,-0.0532005395226827,-0.207390655766034,-0.370857260188963,0.179134972827281,-0.0896031588046631
"Psarocolius angustifrons",3,0,1,NA,1.61038312521607,1.69407748456899,1.09560536328742,1.55330843945562,2.0053709380808,1.3609005340045,0.0258678442526496,5.93636754768424,-0.997550829730162,0.778367617733725,-0.0410995526982322,-0.921713301001914,0.137030491018007,-0.298440543121214
"Pseudocolaptes boissonneautii",2,2,NA,NA,0.22949704279161,0.245895906272182,-0.435715100642562,0.0437281332603274,0.356297678316793,0.147862406090161,-0.362381748804154,1.07127073730581,0.147330913513572,0.246253314987162,0.043619066867908,-0.579945046819745,0.48221202825297,0.00107519624582758
"Pseudotriccus ruficeps",2,2,NA,NA,-0.799025092088367,-0.700326320184699,-0.555349511887091,-0.677049424251903,-0.66848356167941,-0.0563736052423558,-0.789456301166639,-1.15741368094527,1.04291683695366,-0.392256069063614,0.280106464460997,0.0501861428458713,-0.205375732060825,-0.168974378798433
"Pygochelidon cyanoleuca",0,21,NA,1,-0.914735185709793,-0.873415751853641,-0.603203276384903,-0.1487686843082,-0.55461897945761,-0.836183830330147,1.5012162978685,-1.62772328733447,-1.18323002870588,0.877466488535246,-0.0841052565564056,0.530252238650267,-0.234516739314971,-0.258959374406428
"Pyrrhomyias cinnamomeus",6,20,NA,NA,-0.899267794297169,-0.584933365738738,-0.26822692490022,-0.472973850739404,-0.309221172945109,-0.669081639239906,-0.110019513317232,-1.11316956915208,0.0218374480918507,-0.205813594930204,-0.538332461649744,0.156334278103632,-0.148283793764744,-0.313909332575628
"Pyrrhura calliptera",8,0,1,NA,0.635395499276996,0.0497278837140481,1.31094730352757,0.4620106917363,0.690038695173794,-0.669081639239906,0.957666867588979,1.95001369104042,-1.59415247974772,0.272266097059571,-1.34708351940151,1.05327015507234,-0.0573884543690981,0.247527906242753
"Ramphastos ambiguus",1,0,1,NA,2.27399606023585,7.57334851359071,7.67549798173655,1.75593666847512,1.6716299212238,1.67034903602347,-0.92534365873652,12.1435192089738,-4.61745737531025,-7.36240623508949,-0.185802693778213,0.33582580170567,-1.01705593966315,-0.421368974424981
"Ramphomicron microrhynchum",3,0,1,NA,-1.66593571876846,-0.729174558796189,-1.15352156810974,-0.746521959915732,-0.682225838844111,-1.08374263194532,2.43301532120483,-3.07667664072049,-1.85482153383997,0.766682352954365,0.0104493174018664,-0.257963309386745,-0.614239883584766,0.0763129612127208
"Rhynchocyclus fulvipectus",1,0,1,NA,-0.257121188325654,-0.417613581792094,0.521360189313675,-0.367317702750663,-0.134497934708209,-0.291554466776769,-0.601802331189184,0.187395871059352,0.375570317697318,-0.60533543008363,-0.595217490385609,0.592733736331066,-0.277799943748002,0.00288370794235521
"Rupornis magnirostris",0,3,NA,1,1.60337219757413,0.153581542715413,1.0238247165407,1.71251633368523,1.6107712652087,2.34494677042481,0.232934293882945,5.71429613341637,0.133895349156186,2.09357726731609,0.878061525021385,0.0111200842876058,-1.02953996983134,-0.266366910726566
"Saltator atripennis",5,0,1,NA,0.400336562099186,-0.129131195677192,0.736702129553828,-0.00113954602256235,0.430898611496593,0.0364609453633336,-0.750631341860958,1.60667526150075,0.401608344064502,-0.281664347115495,-0.712803063513005,0.423290806816639,-0.0730618783261359,0.132846956938416
"Saltator striatipectus",1,0,1,NA,0.139800406651322,-0.244524150123153,0.593140836060393,-0.170478851703147,0.203169447052993,0.228319016615092,-0.58886067808729,1.16467746098697,0.495583897779107,-0.300199835234948,-0.338213376743583,0.344204234300348,-0.398081410549317,0.178123940975825
"Saucerottia cyanifrons",0,2,NA,1,-1.41697041209634,-0.198366968344768,-0.91425274562068,-0.67415473526591,-0.821611792943211,-1.11468748214721,2.53007771946904,-2.66411600805897,-2.28174835509874,0.322207821154097,0.234640879326545,-0.17220105484531,-0.34912290949676,0.175640407213797
"Schistes geoffroyi",2,0,1,NA,-1.66593571876846,-0.382995695458306,-0.866398981122868,-0.774021505282665,-0.829464522751611,-1.12706542222797,2.52360689291809,-2.94401059705267,-2.18250984159034,0.29567712001841,0.115311917992314,-0.159012712004635,-0.62944037487826,0.105661540187391
"Scytalopus griseicollis",3,0,1,NA,-0.441982786157268,-0.683017377017805,-0.674983923131621,-0.723364448027789,-0.731305400146611,-0.0811294854038728,-0.737689688759065,-1.09225055537326,1.06027747811318,-0.303003211666759,0.398547797011322,0.135794733162724,0.10741076028038,0.172741989874736
"Scytalopus latrans",3,14,NA,NA,-0.463213190454922,-0.538776183960353,-0.818545216625056,-0.675602079758906,-0.725415852790311,-0.136830215767287,-0.789456301166639,-1.10512143390937,1.00050237556216,-0.322216590276633,0.434143087178402,-0.0194046813582454,0.302614851224259,0.0620985684947039
"Scytalopus speluncae",4,0,1,NA,-0.692811341151788,-0.740713854240785,-0.770691452127244,-0.758100715859704,-0.66848356167941,-0.27917652669601,-0.873577046328946,-1.39282547160074,1.09958286346832,-0.34219424660169,0.12332635556788,0.00884789812181806,0.139664897988622,-0.0446429122548751
"Scytalopus spillmanni",0,6,NA,1,-0.244110124160981,-0.521467240793459,-0.651057040882715,-0.632181744969013,-0.64688855470631,0.0117050652018165,-1.14535176146871,-0.672931613449652,1.31267937254826,-0.425668288637729,0.409944975504884,0.0640456527957952,0.342378526536225,0.106096145464172
"Serpophaga cinerea",2,0,1,NA,-1.03286557904649,-0.665708433850911,-0.746764569878338,-0.672707390772914,-0.57621398643071,-0.427711807665113,-0.582389851536343,-1.56045763183535,0.691276735227798,-0.298990848070494,-0.052164337817704,-0.128917745986221,-0.0345566989973687,-0.340134729028884
"Setophaga fusca",2,12,NA,NA,-0.914735185709793,-0.659938786128612,-0.627130158633809,-0.533762319445255,-0.58602989869121,-0.3720110773017,0.517650662124601,-1.45543692284339,-0.177987858472267,0.169372468123294,0.19103137587552,0.0691843902864746,-0.334399969905616,-0.0624985642391544
"Sicalis luteola",0,1,NA,1,-0.540198064656668,-0.833028217797554,-0.363934453895844,-0.514946841036301,-0.62136718282901,-0.551491208472699,-0.213552738132379,-1.17894407792042,0.364285650111899,-0.0854086647832353,-0.16437202918695,0.561691981196114,0.0529840510557624,-0.0172880718580519
"Siptornis striaticollis",1,0,1,NA,-0.692811341151788,-0.688787024740103,-0.842472098873962,-0.581524687714137,-0.51928169531981,-0.440089747745872,-0.103548686766285,-1.39000490451913,0.358734271375747,0.113718020183674,0.0427060380394538,-0.036003251360439,0.126670952300405,-0.0271730632372461
"Sphenopsis frontalis",4,8,NA,NA,-0.489500538009386,-0.440692172681286,-0.38786133614475,-0.461395094795432,-0.234620239765309,-0.1925309461307,-0.621214810842024,-0.477288718040562,0.634779610299952,-0.219795914246689,-0.136603845267952,-0.0714096161441984,0.021716843697162,-0.107245357574547
"Sphenopsis melanotis",3,0,1,NA,-0.535446476218105,-0.463770763570479,-0.435715100642562,-0.487447295669368,-0.266031158998909,-0.173964036009562,-0.711806382555278,-0.551431181696997,0.738529033536904,-0.249159141723264,-0.104538244276311,-0.101719394608081,0.0219557478859188,-0.142284357845087
"Spinus psaltria",1,0,1,NA,-0.988532715317039,-0.781101388296872,-0.340007571646938,-0.603234855109084,-0.719526305434011,-0.693837519401423,0.10351776286401,-1.66021400618665,0.000392862360707291,-0.244476255765237,-0.20295916482606,0.46713405034133,-0.23022601960861,-0.200998974401521
"Spinus spinescens",2,26,NA,NA,-0.799025092088367,-0.729174558796189,-0.316080689398032,-0.572840620756159,-0.58406671623911,-0.675270609280285,0.155284375271584,-1.41086263970264,-0.0506467679824351,-0.148326828073583,-0.274583869090462,0.427737047612006,-0.150575143351523,-0.0553057002872106
"Spinus xanthogastrus",1,0,1,NA,-0.710505745032612,-0.763792445129977,-0.435715100642562,-0.540999041910237,-0.717563122981911,-0.625758848957251,0.304113385943359,-1.47905907388459,-0.100216994156538,-0.0103245981513796,-0.030414402588019,0.509054795200803,-0.0724482064671834,0.0120796855396244
"Sporathraupis cyanocephala",2,17,NA,NA,0.0791379696638817,-0.388765343180604,-0.0289581024111609,-0.242846076352969,0.0696730403101918,0.0240830052825751,-0.452973320517409,0.496710963845011,0.506587543543677,0.0514223705409676,-0.213192935441045,0.142503351954076,-0.00272290220045814,0.205567368528143
"Stilpnia cyanicollis",2,0,1,NA,-0.489500538009386,-0.659938786128612,-0.38786133614475,-0.527972941473269,-0.59977217585591,-0.384389017382458,-0.161786125724806,-1.00183002804789,0.329351084119059,-0.135150747199725,0.0354081063263747,0.387065280702736,0.0133728910673137,0.0657050855007601
"Stilpnia heinei",14,6,NA,NA,-0.358790246686138,-0.752253149685381,-0.38786133614475,-0.41363272652655,-0.56443489171811,-0.3720110773017,0.0452803239054899,-0.877531048258228,0.202778840371338,0.134044553362441,0.0580120366900142,0.515670654201267,0.0288337408831335,0.107673210410458
"Stilpnia vitriolina",3,2,NA,NA,-0.260409158226354,-0.665708433850911,-0.0768118669089728,-0.426658826963518,-0.38774847102911,-0.19871991617108,-0.226494391234273,-0.400080590428086,0.406566609338804,-0.085282009814404,-0.0775162283590479,0.499210241415454,-0.15577442010241,0.164072702896461
"Streptoprocne rutila",1,0,1,NA,-0.358790246686138,-0.959960467688111,-0.579276394135997,0.39688018955146,-0.63903582489791,-0.71859339956294,3.01538971079004,-1.11390504101453,-2.36634699143486,1.97346735080116,0.489662584798491,1.11279969357099,-0.229744442258811,0.00848662476848894
"Sturnella magna",2,20,NA,NA,0.788580541829715,0.563226530998575,-0.00503122016225508,0.0799117455852386,-0.189467043367009,1.0019402716625,0.0258678442526496,1.87722327542011,0.0659786668630075,-0.0364256674417512,1.39592835296976,-0.102775785353285,0.0945995306113594,0.562704653853807
"Synallaxis albescens",1,0,1,NA,-0.805761810875825,-0.619551252072526,-0.722837687629432,-0.697312247153853,-0.00689107532170826,-0.272987556655631,-0.685923076351491,-0.97666832062764,0.859906416443541,-0.0650841113518371,-0.445674836294774,-0.558015114769559,-0.107757989475374,-0.0820650671009078
"Synallaxis brachyura",1,0,1,NA,-0.433654396045257,-0.42915287723669,-0.651057040882715,-0.646655189898978,-0.00689107532170826,-0.143019185807666,-0.763572994962852,-0.524731119036195,0.888644251480139,-0.133023527036777,-0.265957466403849,-0.504978102901371,0.105351413338953,0.136699384164887
"Synallaxis subpudica",0,6,NA,1,-0.433654396045257,-0.544545831682651,-0.770691452127244,-0.58441937670013,0.613474579541894,-0.0625625752827349,-0.711806382555278,-0.178871715668479,0.962591968631937,0.377304068794388,-0.747482737963958,-0.99174834388029,-0.0603480391142324,0.158209395233739
"Synallaxis unirufa",11,13,NA,NA,-0.450403715830846,-0.469540411292777,-0.651057040882715,-0.655339256856956,0.236543548738692,-0.10588536556539,-0.828281260472319,-0.383107348325467,0.983311319818914,-0.0205761638266466,-0.488038997326157,-0.69300841992546,0.0120632787210617,0.147373841957576
"Syndactyla subalaris",1,2,NA,NA,-0.0873501887845457,-0.059895423009615,-0.411788218393655,-0.21389918649304,0.144273973489992,-0.10588536556539,-0.440031667415515,0.327028304032483,0.297087185904305,0.0356739552895808,-0.178605242741182,-0.370251670471886,0.320086430122112,8.04548211232325e-05
"Tachyphonus rufus",4,0,1,NA,0.044683133203589,-0.290681331901537,-0.00503122016225508,-0.283371722156869,0.00292483693879177,-0.0935074254846314,-0.53062323912877,0.400902111681885,0.457900648884837,-0.147550752123751,-0.262132592677624,0.156397634452816,0.107213385899473,0.176330399320168
"Tangara arthus",7,0,1,NA,-0.294098076608926,-0.602242308905632,-0.363934453895844,-0.384685836666621,-0.44468076214001,-0.28536549673639,-0.0906070336643916,-0.608274801685108,0.260810314192722,0.0654736810341313,0.0469600274886077,0.354752906917295,0.0684409693524719,0.0975978676106204
"Tangara gyrola",2,0,1,NA,-0.329354474088836,-0.63686019523942,-0.316080689398032,-0.420869448991532,-0.50357623570301,-0.310121376897907,-0.213552738132379,-0.677232146224774,0.359666380139625,-0.0472055226027452,0.0216344947632802,0.427904452012629,0.0592692872645933,0.0693675600325337
"Tangara labradorides",14,2,NA,NA,-0.584358664293232,-0.700326320184699,-0.363934453895844,-0.54389373089623,-0.57425080397861,-0.433900777705492,-0.187669431928593,-1.08311522180929,0.337270538715946,-0.15825304027596,-0.0704707852077245,0.379292524289885,-0.0444816518183763,0.00133646645953202
"Tangara nigroviridis",12,16,NA,NA,-0.489500538009386,-0.677247729295507,-0.435715100642562,-0.47876322871139,-0.54283988474501,-0.45246768782663,0.0129261911507562,-1.02587853975203,0.164453297927157,0.0185427018586928,-0.0283661892760543,0.369958152011494,0.0401903192320246,0.0580473552649681
"Tangara parzudakii",4,5,NA,NA,-0.111327172167713,-0.42915287723669,-0.26822692490022,-0.23850404287398,-0.37596937631651,-0.378200047342079,-0.0194279416039775,-0.300103745087961,0.0151085932371559,0.0694570073183129,-0.0273182255084157,0.425551138200013,0.278473425955783,0.0792180405585189
"Tangara vassorii",11,17,NA,NA,-0.446181555198235,-0.665708433850911,-0.459641982891467,-0.399159281596585,-0.46627576911311,-0.353444167180562,-0.058252900909658,-0.836946283640451,0.243426703715663,0.113045461557814,0.00962492730532128,0.305430552048202,0.0439768796276894,-0.00662438490058587
"Thamnophilus multistriatus",1,0,1,NA,-0.124982962762931,-0.215675911511662,-0.100738749157879,-0.448368994358464,-0.207135685435909,0.104539615807506,-0.970639444593147,0.21244644505281,0.906121060454571,-0.524487954663735,0.0471265853217893,5.99098949734325e-05,0.0488249661619481,0.0953326674892729
"Thamnophilus unicolor",7,0,1,NA,-0.221864790845744,-0.0945133093434032,-0.292153807149126,-0.480210573204386,-0.295478895780409,-0.0749405153634937,-1.08711432251019,-0.0538366267912333,0.874223129580343,-0.659532647898687,0.0355144936970509,-0.124774477962685,0.319248061991129,-0.0254332593668301
"Thlypopsis superciliaris",0,3,NA,1,-0.63664669702983,-0.515697593071161,-0.507495747389279,-0.512052152050308,-0.346521639535009,-0.235853736413355,-0.498269106374036,-0.797950871310199,0.58448520162464,-0.176816701216845,-0.0526914337236138,-0.0790287089801607,-0.0262726945734661,-0.143067171209463
"Thraupis episcopus",2,0,1,NA,0.0577879416782824,-0.55031547940495,0.0667494265844628,-0.221135908958022,-0.256215246738409,-0.0811294854038728,-0.103548686766285,0.183060668395783,0.244116970459324,0.0870709464628438,-0.0199254138193982,0.597915266058188,-0.0718743291996825,0.235747670728528
"Thraupis palmarum",1,2,NA,NA,0.139800406651322,-0.504158297626565,-0.0528849846600667,-0.145873995322207,-0.130571569804009,-0.180153006049942,-0.161786125724806,0.271482586537229,0.219859151760209,0.210539632652052,-0.158613162229249,0.489391040523068,0.15804029060571,0.18739902041183
"Thripadectes holostictus",0,4,NA,1,0.172136276920166,0.0151099973802597,-0.26822692490022,-0.263108899254919,0.401450874715093,0.166429316211299,-0.705335556004331,0.888413084541481,0.616457559153629,-0.0127986098294752,-0.234425745770815,-0.537452344473221,0.229151016489914,0.245863512624111
"Tiaris olivaceus",0,3,NA,1,-1.0148200628715,-0.84456751324215,-0.483568865140373,-0.762442749338693,-0.699894480913011,-0.415333867584355,-0.355910922253208,-1.65368388751586,0.606003649984973,-0.348288391473875,-0.0481706184416568,0.215297665298016,-0.321175387785578,-0.138904657568027
"Todirostrum cinereum",2,0,1,NA,-1.24181641471807,-0.515697593071161,-0.316080689398032,-0.86954624182043,-0.849096347272611,-0.27917652669601,-0.60827315774013,-1.62969578034637,0.664572462672165,-0.942188172748379,0.163224223563788,0.0600990594453619,-0.483129229206713,-0.283649347346915
"Troglodytes aedon",3,16,NA,NA,-0.826338890427876,-0.452231468125883,-0.746764569878338,-0.740732581943746,-0.705784028269311,-0.217286826292217,-0.744160515310012,-1.33879276677404,0.848178918206393,-0.536981259580039,0.30050902454638,-0.179028853310836,0.0728894868595192,-0.145640790189564
"Troglodytes solstitialis",6,1,NA,NA,-0.792347728422793,-0.434922524958989,-0.722837687629432,-0.787047605719633,-0.760753136928111,-0.297743436817148,-0.711806382555278,-1.41744955716736,0.788931800947913,-0.61397350033886,0.275008610394816,-0.111525940115895,0.134295879313003,-0.0684808714149815
"Trogon personatus",1,0,1,NA,0.508053972469412,-0.279142036456941,0.569213953811487,0.334644376352613,1.5852498933314,-0.576247088634216,0.847662816222885,1.88111533370954,-1.09579594472175,1.2002932213271,-1.99334045038049,-0.0636531389341579,-0.106874522101548,0.366986642761395
"Turdus fuscater",1,52,NA,NA,1.12449563304374,0.378597803885037,0.186383837828992,0.705164566559704,1.2946988904206,1.23712113319692,-0.349440095702261,3.62193563340702,0.364734910146745,1.06427025481199,0.184608767175184,-0.702295558726918,-0.0517499783400643,0.171744084785118
"Turdus ignobilis",5,2,NA,NA,0.512820503108336,-0.123361547954893,-0.00503122016225508,0.113200668924157,0.209058994409292,0.630602069239745,-0.220023564683326,1.52781480585465,0.405414345827363,0.442187167864335,0.426457158546482,0.0217725020837366,-0.064309642238177,0.267771229287395
"Tyrannus melancholicus",1,0,1,NA,0.108052272615913,-0.0137382412312306,0.856336540798358,0.0900431570362137,0.291512657397493,-0.303932406857527,-0.0453112478077645,1.2300166298135,-0.457622953193961,-0.290172024215081,-0.790874230201352,0.596501313767624,-0.179413551502365,-0.0503117535962729
"Uranomitra franciae",0,1,NA,1,-1.41697041209634,0.0670368268809421,-0.842472098873962,-0.711785692083818,-0.847133164820511,-1.10230954206646,2.36183622914442,-2.53699251519104,-2.29410771345507,-0.00723122153524469,0.283730622300509,-0.288823212603808,-0.264038801985126,0.153911671820118
"Uromyias agilis",0,2,NA,1,-0.884109771548255,-0.734944206518487,-0.603203276384903,-0.65389191236396,-0.203209320531709,-0.328688287019045,-0.880047872879893,-1.09673927452162,0.991944710802348,-0.21109201454602,-0.417606732308622,-0.257221687110498,-0.113700287953168,-0.273784442090437
"Vanellus chilensis",0,3,NA,1,1.75134654580758,0.655540894555344,0.0667494265844628,1.78633090282805,0.476051807894893,3.1557018457145,0.427059090411347,5.34768322093981,0.276237197644213,2.05922773383182,3.23306184767058,-0.203787228387374,-0.561375999849996,-0.271564843126125
"Vireo leucophrys",7,1,NA,NA,-0.734759842805754,-0.561854774849546,-0.555349511887091,-0.545341075389226,-0.53695033738871,-0.3720110773017,-0.355910922253208,-1.1322130589403,0.441196883493399,-0.217371099601289,0.0153264343834113,0.0604264535635215,0.0135904381488836,-0.173366442229419
"Xenops rutilans",4,3,NA,NA,-0.805761810875825,-0.602242308905632,-0.770691452127244,-0.532314974952258,-0.55069261455341,-0.576247088634216,-0.058252900909658,-1.45358876619955,0.163916107475843,-0.000866189461856477,-0.0453247993165943,0.00682375973696724,0.154476020003447,-0.18488941663324
"Xiphocolaptes promeropirhynchus",7,0,1,NA,0.798423223982623,1.54983629151154,0.521360189313675,0.473589447680272,0.894209670192195,0.531578548593677,-0.582389851536343,3.27496461693163,-0.477709112729577,-0.585778932722889,0.0180118778397054,-0.876554862992408,0.562969168785261,-0.0693109035864223
"Xiphorhynchus triangularis",6,0,1,NA,0.269836987711929,0.545917587831681,-0.196446278153502,0.169647104151018,0.409303604523493,-0.0811294854038728,-0.122961166419125,1.29025690727032,-0.40014620541511,0.0652810514142667,-0.144367495997833,-0.493908430411789,0.609175213111434,-0.074922005729639
"Zenaida auriculata",0,11,NA,1,0.927032791923705,-0.273372388734643,-0.579276394135997,0.48661554811724,0.311144481918493,-0.161586095928804,0.537063141777442,1.20570915213273,-0.461368055912405,1.42090305840006,0.0195569863168415,0.252730424915535,0.974895060235326,0.28865599861602
"Zimmerius chrysops",8,11,NA,NA,-0.861926454997784,-0.838797865519852,-0.555349511887091,-0.720469759041796,-0.61547763547271,-0.409144897543975,-0.731218862208118,-1.45966756141631,0.907101799906398,-0.351037860017781,-0.134401329145184,0.164453454939797,-0.0770108823556064,-0.176564178387108
"Zonotrichia capensis",9,165,NA,NA,-0.355047642174683,-0.584933365738738,-0.196446278153502,-0.559814520319191,-0.346521639535009,0.0117050652018165,-0.491798279823089,-0.399910394274824,0.730481711166109,-0.231544036614233,0.0589467301135256,0.172349742200206,-0.254706371659844,0.186691271947461
