"Species","HON_H","HON_M","HON_EXT","HON_NEW","weight_z","T_cul_z","Bill_w_z","Wing_l_z","Tail_l_z","Tars_z","HWI_z","Comp.1","Comp.2","Comp.3","Comp.4","Comp.5","Comp.6","Comp.7"
"Setophaga fusca",1,8,NA,NA,-0.914735185709793,-0.659938786128612,-0.627130158633809,-0.533762319445255,-0.58602989869121,-0.3720110773017,0.517650662124601,-1.53632459974841,-0.608780296456961,-0.142430727681556,-0.216873735485499,0.207296867356212,-0.293178888751336,-0.023206018160227
"Setophaga petechia",2,4,NA,NA,-0.876642953776505,-0.694556672462401,-0.651057040882715,-0.613366266560059,-0.662594014323111,-0.223475796332597,-0.0517820743587111,-1.5523774337419,0.0183660137749456,-0.357185327092913,-0.138574202406025,0.179873551780631,-0.247963123698346,-0.0404289976046902
"Setophaga ruticilla",2,1,NA,NA,-1.04205206574675,-0.659938786128612,-0.507495747389279,-0.587314065686123,-0.48001804627781,-0.409144897543975,0.0129261911507562,-1.53088592043513,-0.0596707280383494,-0.114760721146219,-0.133468932511553,-0.00688834975364546,-0.37182399873992,-0.15776405962063
"Sicalis flaveola",0,24,NA,1,-0.49397179506935,-0.723404911073891,-0.172519395904596,-0.47876322871139,-0.46431258666101,-0.254420646534493,-0.245906870887113,-1.03473128303021,0.305822471714109,0.0302541877538883,0.141904569464379,0.249010118711078,-0.224952652157777,0.0220934646080751
"Sipia palliata",0,3,NA,1,-0.197216248526114,-0.19259732062247,-0.363934453895844,-0.51928887451529,-0.61547763547271,0.191185196372816,-0.912402005634627,-0.690434192386207,0.910998025581064,-0.681549323811944,0.202177361836669,0.0151552470113445,0.133932716669878,0.110610703340316
"Spinus psaltria",2,0,1,NA,-0.988532715317039,-0.781101388296872,-0.340007571646938,-0.603234855109084,-0.719526305434011,-0.693837519401423,0.10351776286401,-1.67993151277172,-0.162372146977514,0.0708944312008755,0.19086385170916,0.123529452952775,-0.293430333183134,-0.175229561409678
"Sporophila crassirostris",1,1,NA,NA,-0.332972026892492,-0.481079706737373,0.521360189313675,-0.516394185529297,-0.342595274630809,-0.310121376897907,-0.53062323912877,-0.53531330212517,0.622174386909953,0.347786753848317,0.714143277919455,-0.0444684183863813,-0.348487807026636,0.0920004736492562
"Sporophila funerea",1,4,NA,NA,-0.692811341151788,-0.642629842961718,0.186383837828992,-0.688628180195874,-0.55658216190971,-0.384389017382458,-0.582389851536343,-1.10997235183614,0.650944827603875,0.117839523811633,0.579300217776897,-0.0527045781180381,-0.400618015106079,0.00077884943709941
"Sporophila intermedia",0,18,NA,1,-0.747184315707861,-0.775331740574574,-0.172519395904596,-0.69441755816786,-0.62725673018531,-0.526735328311182,-0.511210759475929,-1.43210021509182,0.561251189443238,0.0349206888776455,0.326060986482187,0.0584001292286023,-0.229899602990865,-0.0681733759094514
"Sporophila minuta",1,1,NA,NA,-1.07995375691891,-0.838797865519852,-0.26822692490022,-0.771126816296672,-0.735231765050811,-0.489601508068906,-0.427090014313622,-1.721342087687,0.448702333600656,-0.0918681200004764,0.288765270640516,0.0156340597253812,-0.436529113915342,-0.141957739081782
