"Species","SAGU_H","SAGU_M","SAGU_EXT","SAGU_NEW","weight_z","T_cul_z","Bill_w_z","Wing_l_z","Tail_l_z","Tars_z","HWI_z","Comp.1","Comp.2","Comp.3","Comp.4","Comp.5","Comp.6","Comp.7"
"Momotus aequatorialis",1,11,NA,NA,1.2000940566629,1.22673601906285,1.21523977453195,0.755821623814579,4.0137065865791,0.296397687059264,-0.452973320517409,3.98176670817119,-0.384547850331996,0.184561062434691,-1.83980471791295,-1.96110859466592,0.000952679830336256,0.405686749247251
"Momotus momota",3,0,1,NA,0.959345005343874,1.0824948260054,0.856336540798358,0.574903562190023,3.4718682297995,0.296397687059264,-0.375323401906048,3.33949004949623,-0.307454158475602,0.227727651981372,-1.44006683920434,-1.83914832661341,8.11371888612827e-05,0.368380002168811
"Myadestes ralloides",1,33,NA,NA,-0.0821234379066831,-0.515697593071161,-0.363934453895844,-0.267450932733909,0.0225566614597918,-0.1925309461307,-0.0711945540115514,-0.384997493707312,0.314396531713255,0.272712763503326,-0.160310228319099,0.0205120863121677,0.0699469597514032,0.14894595239064
"Myiarchus apicalis",0,3,NA,1,-0.0795235181239724,-0.123361547954893,0.306018249073522,-0.219688564465026,0.230654001382392,-0.0811294854038728,-1.03534771010261,0.350490248295159,0.882383405707489,-0.573906332188456,-0.475236909068232,-0.153975814503691,0.00558444142084291,-0.104668428535109
"Myiarchus cephalotes",3,4,NA,NA,-0.158797160238838,-0.117591900232596,0.0906763088333687,-0.199425741563076,0.203169447052993,-0.143019185807666,-0.53062323912877,0.12792908176144,0.456226964141877,-0.319914899731211,-0.333022127416294,-0.1808456340518,-0.00266032762063012,-0.0601308746456697
"Myioborus miniatus",13,40,NA,NA,-0.971501080060351,-0.683017377017805,-0.483568865140373,-0.56415655379818,-0.238546604669509,-0.36582210726132,-0.478856626721196,-1.20793824852333,0.674049080757934,-0.0401993871018873,-0.24000019440608,-0.250519462202546,-0.247679476470167,-0.289110459837197
"Myioborus ornatus",0,1,NA,1,-0.772661533977914,-0.659938786128612,-0.435715100642562,-0.490341984655361,-0.144313846968709,-0.260609616574872,-0.614743984291077,-0.942625733700998,0.806115276592116,-0.00953340359374741,-0.233618238977244,-0.224689701242983,-0.192313774474204,-0.240390957857044
"Myiodynastes chrysocephalus",7,3,NA,NA,0.12607394834442,0.165120838160009,1.19131289228304,0.0495175112323133,0.236543548738692,-0.316310346938286,-0.207081911581433,0.879569288574573,-0.16452013023339,-1.02274373711937,-0.920890055348688,0.363782143838024,-0.138557893803165,-0.00657568852395089
"Myiodynastes maculatus",0,1,NA,1,0.21731507875888,0.147811894993115,1.07167848103851,0.0625436116692814,0.165868980463092,-0.248231676494114,-0.220023564683326,0.875765702758012,-0.100004663944772,-0.929384148590114,-0.775757656587561,0.398786621902958,-0.0725335803398588,0.0319600594740328
"Myiophobus flavicans",0,2,NA,1,-0.710505745032612,-0.567624422571844,-0.459641982891467,-0.500473396106336,-0.41719620781061,-0.359633137220941,-0.459444147068355,-1.06559026154811,0.622926273291259,-0.123489037192432,-0.094856432879448,-0.0819281154281091,-0.0429146897503115,-0.210540993936851
"Myiothlypis coronata",1,14,NA,NA,-0.521367881777388,-0.492619002181969,-0.435715100642562,-0.496131362627347,-0.309221172945109,-0.0563736052423558,-0.647098117045811,-0.720139042649799,0.857489359970455,-0.109196813349047,0.0750405620015651,-0.130361093912046,-0.117037021037864,-0.0939366132849969
"Myiozetetes cayanensis",3,8,NA,NA,-0.170412343500738,-0.538776183960353,-0.172519395904596,-0.267450932733909,-0.110939745283009,-0.19871991617108,-0.582389851536343,-0.343858679824845,0.720327606324779,-0.0476801306382026,-0.271271432127449,0.0919716912205955,0.06439852498053,-0.0437936352505218
"Myiozetetes similis",0,2,NA,1,-0.111327172167713,-0.365686752291412,-0.148592513655691,-0.225477942437012,-0.156092941681309,-0.248231676494114,-0.517681586026876,-0.263930668061336,0.570094425246704,-0.156110932915195,-0.207115506296445,0.0753511596524593,0.176729828924532,-0.0547572664870979
"Myrmotherula schisticolor",8,0,1,NA,-0.922588891985224,-0.475310059015075,-0.674983923131621,-0.690075524688871,-0.788237691257511,-0.495790478109286,-0.711806382555278,-1.49888114211308,0.807505180390012,-0.379692447593732,0.122705535142505,-0.1850592328607,0.128266737703593,-0.32876114301445
"Nephelomyias pulcher",0,2,NA,1,-0.930524837517791,-0.654169138406315,-0.651057040882715,-0.701654280632842,-0.686152203748311,-0.508168418190044,-0.56944819843445,-1.55391538338135,0.757048988970643,-0.212729039196532,-0.0206744535189908,-0.121129907801244,0.0202404664489229,-0.258611674294189
"Nothocercus bonapartei",0,1,NA,1,2.39349315177909,0.736315962667516,-0.316080689398032,1.58370267380855,-0.334742544822409,2.7967415833725,-0.627685637392971,3.62151077075961,1.09138386403583,0.840953682569184,2.75157519087518,1.07005491924122,0.198973380487203,0.259587541570651
"Nyctidromus albicollis",2,3,NA,NA,0.437969336077571,-0.434922524958989,-0.26822692490022,0.699375188587718,1.1612024836778,-0.0935074254846314,0.73765876485679,0.811299239471597,-0.55789174208559,1.28121364404325,-0.550628982443685,-0.0475775254992776,0.129734822179805,8.63931331855361e-05
"Ochthoeca cinnamomeiventris",6,0,1,NA,-0.753473778139228,-0.596472661183334,-0.316080689398032,-0.540999041910237,-0.38774847102911,-0.303932406857527,-0.420619187762675,-1.01951559650831,0.605960321842027,-0.190779146986748,-0.164439112011639,-0.0378828304947719,-0.201747989883643,-0.168533279506252
"Ocreatus underwoodii",6,23,NA,NA,-1.80411282786346,-0.354147456846816,-0.986033392367398,-0.868098897327434,-0.50946578305931,-1.18276615259139,2.86656070011827,-2.74922582665717,-2.47138337179876,0.513373432423225,0.0474128850798201,-0.387370178607359,-0.576087606357356,0.138528739822014
"Odontorchilus branickii",1,0,1,NA,-0.922588891985224,-0.533006536238055,-0.746764569878338,-0.642313156419988,-0.48001804627781,-0.464845627907389,-0.692393902902438,-1.39734953149646,0.816642340702352,-0.150810459919572,0.00939843122331198,-0.354537741965473,0.0813036833160666,-0.322487050703536
"Ortalis columbiana",4,76,NA,NA,2.14223430617565,0.401676394774229,0.401725778069146,1.78054152485606,3.7859774221355,2.41302544086898,-0.808868780819479,5.22801828391114,0.970473012047359,2.01860206718617,-0.13915673917912,-1.01962584972008,-0.585929571792729,0.366364631345809
"Ortalis guttata",3,0,1,NA,2.14223430617565,0.257435201716778,0.0428225443355568,1.29857580868825,2.6983743436721,1.85601813723485,-0.60827315774013,4.04681764886583,0.857389739859041,1.70701819484693,0.151067973219309,-0.589687046785236,-0.0453469590193879,0.605177729328915
"Orthopsittaca manilatus",2,0,1,NA,1.84906227370686,0.390137099329633,2.60299894496849,1.98606444286156,2.6983743436721,-0.186341976090321,1.10649587826075,4.23759420055037,-1.8128997151672,0.219405380006196,-2.5138848258742,0.81190159467994,-0.0490780890619517,0.0888367610618081
"Pachyramphus versicolor",0,1,NA,1,-0.559508048682603,-0.642629842961718,-0.220373160402408,-0.549683108868216,-0.49768668834671,-0.45865665786701,-0.245906870887113,-1.04928396321995,0.438117991928265,-0.220247013669928,-0.272079455110032,0.181838747157384,-0.05597065457289,-0.0278564216801518
"Pachysylvia semibrunnea",2,0,1,NA,-0.792347728422793,-0.446461820403585,-0.507495747389279,-0.58441937670013,-0.52909760758031,-0.353444167180562,-0.763572994962852,-1.12165366422894,0.845816749327427,-0.338943311227715,0.0147342035279326,-0.206742388656967,0.0294101666743607,-0.294711407289625
"Parkesia noveboracensis",1,0,1,NA,-0.521367881777388,-0.284911684179239,-0.627130158633809,-0.415080071019546,-0.53302397248451,-0.0378066951212178,0.232934293882945,-0.864902069346753,0.0556737603161698,0.0841227636206519,0.491952293403223,-0.0283101137894117,-0.13241262874435,0.020568196328119
"Patagioenas cayennensis",0,4,NA,1,1.48136223359382,0.04395823599175,-0.363934453895844,1.12489446952867,0.699854607434294,-0.0130508149597008,0.692362979000163,1.52840058560187,-0.665463934291508,1.20121293025332,0.053834266237786,0.41476038058546,1.02210302999103,0.162867014395105
"Patagioenas fasciata",1,23,NA,NA,1.83735977252639,0.10165471321473,-0.0289581024111609,1.48817793727078,1.2652511536391,0.178807256292057,0.750600417958684,2.35658528283758,-0.778108126180285,1.40115212831326,-0.228183714132358,0.447252731761917,0.935463561586616,0.192281923085497
