"Species","BARB_H","BARB_M","BARB_EXT","BARB_NEW","weight_z","T_cul_z","Bill_w_z","Wing_l_z","Tail_l_z","Tars_z","HWI_z","Comp.1","Comp.2","Comp.3","Comp.4","Comp.5","Comp.6","Comp.7"
"Notharchus tectus",4,0,1,NA,-0.150177997590186,0.0529655702279754,0.568434317531025,-0.450498455928066,-0.460534393533043,-0.664317181422982,0.133667858009662,-0.542897057896586,-0.18987572524588,-0.785268897715997,-0.177147445802297,0.407198517515956,-0.0641839888947141,0.126519535526803
"Nyctidromus albicollis",1,0,1,NA,0.430463464273838,-0.43846648381738,-0.276998990947723,0.681286656895065,1.11337146671866,-0.100562982304707,0.745247803191233,0.642892507027778,-0.714969090674002,1.17148429856441,-0.883461217523572,-0.12940462530655,0.21393885110442,0.0719549148635104
"Nyctiphrynus rosenbergi",2,0,1,NA,0.350576641478159,-0.562736658403562,-0.183061956672307,0.293532212425952,0.317833595536889,-0.382440081863845,0.589099732081045,-0.0480540763271481,-0.50449496227989,0.717825695541658,-0.523836734876177,0.332262244947953,0.205209708891423,0.111752046796689
"Nystalus radiatus",2,0,1,NA,0.471171830547479,0.36364100669343,1.03811948890811,-0.16719447067019,0.00686795284473468,-0.41920666006721,-0.10055424865562,0.497605341512552,-0.0628877530116402,-0.860815430716412,-0.317088533005061,0.49222379046149,0.0519302377982668,0.296896586967526
"Ornithion brunneicapillus",0,1,NA,1,-1.1536691971445,-0.828222940474042,-0.746684162324806,-0.855422838897656,-0.967999798171773,-0.664317181422982,-0.76418355087392,-2.1187272310043,1.00239936701521,-0.19496843759776,-0.111013991297209,-0.0519081279017362,-0.0357121060541214,-0.365856624019807
"Pachyramphus cinnamomeus",11,5,NA,NA,-0.360032171861706,-0.404574618021149,0.333591731842484,-0.376095389092664,-0.351791806824744,-0.24762929511817,-0.237183810877035,-0.571795777930152,0.383650738750922,-0.286186015247621,-0.207248328614872,0.21510966858025,-0.365683758881887,0.0214836443373052
"Pachyramphus homochrous",0,2,NA,1,0.0995726805108338,-0.257709866237479,0.357075990411338,-0.225858427213488,-0.126675574691773,-0.192479427813121,-0.243689980506626,-0.109785956577914,0.34172192024942,-0.184036502228864,-0.230507230092588,0.284859995884997,-0.101897905988454,0.166532833467336
"Pachysylvia decurtata",0,10,NA,1,-1.0177068922099,-0.528844792607331,-0.629262869480535,-0.726648300144076,-0.798208741732499,-0.41920666006721,-0.751171211614738,-1.6588588576902,0.958491516879706,-0.226304749851601,0.00606232352091267,-0.230062012796764,-0.0532640512223697,-0.341297420580061
"Panyptila cayennensis",0,15,NA,1,-0.330831773311324,-0.890358027767133,-0.746684162324806,0.221990802007296,-0.485335334361252,-0.976833096151591,2.87276527206755,-1.57896119189318,-2.63440327861842,1.16091902964897,-0.0230585904263835,0.559863618546417,-0.123180917017012,0.0862302240218258
"Patagioenas cayennensis",0,4,NA,1,1.47053896691844,0.0303709930304879,-0.37093602522314,1.10195015015676,0.665046767131809,-0.0209020628640813,0.699704615784095,1.27687594190271,-0.757305273928062,1.18769069586624,-0.132001057255095,0.413610678905469,0.912824587379894,0.0910167894769292
