"Species","TOCHE_H","TOCHE_M","TOCHE_EXT","TOCHE_NEW","weight_z","T_cul_z","Bill_w_z","Wing_l_z","Tail_l_z","Tars_z","HWI_z","Comp.1","Comp.2","Comp.3","Comp.4","Comp.5","Comp.6","Comp.7"
"Atlapetes albinucha",1,4,NA,NA,0.0251346829973323,-0.381980040823661,0.0987491461539424,-0.429036032802469,0.111795010194848,0.199697406356113,-0.965874809391247,-0.0214651305137597,1.07087442198302,-0.200908643753638,-0.315284328012553,-0.00201696709177093,-0.109870402390951,0.150732390488895
"Atlapetes flaviceps",2,10,NA,NA,0.0228962628116431,-0.55708801410419,-0.441388800929702,-0.461945081595051,-0.321267571959256,0.0403755674748616,-0.848763756058606,-0.587187454213287,1.06502810997562,0.0102662918079951,0.0260269421022388,0.0548356419661453,0.240987158204529,0.116230206990513
"Atlapetes pallidinucha",2,6,NA,NA,0.0428072142396448,-0.421520550919265,-0.183061956672307,-0.367510419842426,0.0183145409192924,0.346763719169576,-0.803220568651468,-0.116200983271488,1.01452673161464,0.0202804764801724,-0.019710894491784,-0.0278164782730863,-0.0520588226981027,0.18742070855549
"Atlapetes schistaceus",11,28,NA,NA,-0.117086594073421,-0.562736658403562,-0.253514732378869,-0.394696155801515,0.115610539553034,0.0648866196104389,-0.770689720503512,-0.365147982900496,0.946847903229923,0.118433646816614,-0.25786438155573,-0.117342227413516,-0.0186095899633337,0.0856455738425155
"Aulacorhynchus albivitta",0,15,NA,1,1.34911858250768,2.45363939746104,3.5509351557755,0.294963040634325,0.804313588705596,0.463191216813568,-0.76418355087392,3.87102978657287,-0.350021140783893,-3.32519883335509,-1.08415094269667,0.587704401462443,-0.568383687701711,0.263737048939958
"Boissonneaua flavescens",4,2,NA,NA,-1.04485231283324,-0.172980201746901,-0.817136938031368,-0.40185029684338,-0.561645921524971,-1.06262177862611,2.40432105873698,-1.85776037755762,-2.06938712757482,0.271523561227193,0.160198458337862,0.0543769255641124,-0.0106917231914694,0.124507161146558
"Bubulcus ibis",0,10,NA,1,1.82478565553723,2.22204498118679,0.568434317531025,2.01911103172392,0.249154067089542,3.25132339723547,0.361383795045353,4.24800400821705,-0.366516889513883,-0.45084904232473,2.7335024928292,0.217538648132376,-0.233118561830027,0.202140935479133
"Buteo platypterus",1,0,1,NA,1.98706196372765,0.24501947640662,1.15554078175238,2.49557682511217,1.92607922001226,1.81742684730421,0.816815669116736,4.04924832818663,-0.606191271066026,1.37727565165057,-0.000400423040514866,0.501112705350859,0.0176533344592755,0.07986967677608
"Buthraupis montana",2,40,NA,NA,0.740256084295069,-0.105196470154438,0.333591731842484,0.363642794636234,0.239615243694077,0.530596610186405,-0.172122114581123,0.971670963891132,0.341752277241503,0.101914102632079,-0.0185288569479352,0.365585919178346,0.170085441076155,0.225096893022595
"Butorides striata",0,1,NA,1,1.37389018732096,2.61745008214282,0.709339868944149,1.01037714482088,-0.269757925623746,1.42525001313497,0.283309759490259,2.88853517710066,-0.83764597442436,-1.83754913947537,1.83857531961701,-0.0132502725507721,0.32151638822227,0.0963353061700157
